sourceKeyword,PRDLST_NM,PRDLST_DCNM,POG_DAYCNT,QLITY_MNTNC_TMLMT_DAYCNT,BSSH_NM,PRDLST_REPORT_NO,PRMS_DT,LAST_UPDT_DTM
오징어,JS-OS 오징어먹물블랙 1261,혼합제제,해당없음,,(주)제이스에프아이,200302752001789,20200721,20200731
오징어,KING버터오징어,조미건어포,제조일로부터 12개월,,(주) 신화에프에스,20060332367182,20230915,20230919
오징어,KL푸드 오징어슬라이스,기타 수산물가공품,제조일로부터 21일,,케이엘(KL)푸드 파트너스,202501760302,20250312,20250319
오징어,K스트릿 오징어튀김용믹스,곡류가공품,"제조일로부터 365일(12개월, 1년)",,씨제이제일제당(주),19960080359943,20230718,20240511
오징어,L-소스(갑오징어초무침),소스,제조일로부터 4개월,,라임에프앤비(주),20210222240778,20250609,20250610
오징어,L-소스(오징어꽈리고추조림),소스,제조일로부터 2개월,,라임에프앤비(주),20210222240765,20250608,20250610
상추,다솜상추,신선편의식품,제조일로부터 7일까지,,농업회사법인(주)반디,20200374305167,20251104,20260319
상추,다솜상추,신선편의식품,제조일로부터 7일,,수원지구원예농협산지유통센터,2005036430815,20210603,20260201
상추,더갈비 상추 소스,소스,제조일로부터 60일(0℃ ~10℃냉장 보관),,(유)더원에프엔씨,202004881139,20200317,20240117
상추,더이음 줄기상추장아찌,절임식품,6개월,,상하식품,20140558002298,20230424,20240425
상추,델리 슬라이스 양상추,신선편의식품,제조일로부터 7일,,대향유통(주) 1공장,20110368639218,20240819,20240820
상추,델몬트 랜덤컷 양상추,신선편의식품,제조일로부터 9일,,한국델몬트후레쉬프로듀스(주) 음성지점,2016044514668,20190211,20200604
상추,델몬트 쉬레드 양상추,신선편의식품,제조일로부터 8일,,(주)삼아벤처,199104430242291,20221125,20221126
상추,델몬트 쉬레드 양상추,신선편의식품,제조일로부터 9일,,한국델몬트후레쉬프로듀스(주) 음성지점,2016044514667,20190211,20200604
상추,동결건조 백세 흑하랑상추,과.채가공품,24개월 이내,,(주)비에스에프코리아,20210036719231,20251215,20251216
상추,동결건조 백세 흑하랑상추 정,과.채가공품,제조일로부터 24개월,,(주)비에스에프코리아,20210036719234,20251216,20251218
상추,동결건조 흑하랑상추 분말,과.채가공품,24개월,,(주)비에스에프코리아,2021003671997,20230214,20240509
상추,동결건조 흑하랑상추 분말,과.채가공품,24개월,,함평농산물가공영농조합법인,2020053001022,20210428,20210430
상추,디엠 상추 겉절이용 소스,소스,냉장 5개월,냉장 5개월,(주)디엠에프엔씨,202004427224,20201024,20211008
상추,딥나잇 흑하랑상추환,기타가공품,제조일로부터 24개월,,(주)남도농산,20140522036180,20250409,20250411
상추,랜덤 양상추,신선편의식품,15일,,(주)한경푸드시스템,1997036024032,20210514,20211124
상추,랭커 실속 샐러드 양상추 믹스,신선편의식품,제조일로부터 6일,,주식회사 팜스팜 농업회사법인,2021036325563,20230425,20230505
상추,럽티 상추캐모마일차,침출차,제조일로부터 2년까지,,티타임 주식회사,199806210171119,20230412,20260603
상추,로메인상추,신선편의식품,제조일로부터 5일,,농업회사법인 에이에이시주식회사,2018046939696,20251210,20251230
상추,"로메인상추 2,3단계",과.채가공품,제조일로부터 1년,,슈베가든,20250705268104,20260205,20260211
상추,로메인상추 캐모마일 티,침출차,제조일로부터 24개월,,(주)와이케이컴퍼니,20190444045435,20260112,20260113
상추,로스팅 흑하랑 상추차,침출차,2년,,농업회사법인 개천골농원(주),20140520102119,20250725,20250730
상추,릴렉스 상추티,침출차,제조일로부터 2년,,오트로 패밀리아,2022036907320,20240202,20240214
상추,마늘상추 추출물 혼합 농축액,기타가공품,제조일로부터 2년,제조일로부터 2년,농업회사법인 (유)휴먼에노스,2020049802753,20230523,20240117
상추,맛궁채(줄기상추),절임식품,제조일로부터 180일,,(주)녹선,200103770921572,20210524,20230114
상추,맛궁채(줄기상추)2,절임식품,제조일로부터 1년,,(주)녹선,200103770921727,20220610,20230114
상추,멸치액상추출물,소스,제조일로부터 6개월까지,,화창식품(주),19890606033106,20060706,20191017
상추,모듬줄기상추피클,절임식품,제조일부터 6개월(냉장 : 0℃-10℃),,은조식품,2001004204859,20250414,20250424
상추,바로먹는 양상추,신선편의식품,냉장 5일,,아이선,2019016428592,20220118,20250227
상추,반찬236호(양상추샐러드),즉석섭취식품,제조일로부터 상온 8시간,제조일로부터 8시간,주식회사 꿈해비타트,20120461108236,20250722,20250723
상추,버거킹 양상추,신선편의식품,제조일로부터 7일,,주식회사 신세계푸드 이천 2공장,20070358265362,20140820,20241218
양파,C 225g-C(양파사각/홍파프리카/브로콜리/마늘),과.채가공품,제조일로부터 10일,,(주)채다원,20220249153218,20240930,20241005
양파,C 235g-B(양파채/대파채/당근채/표고상/홍청양),과.채가공품,제조일로부터 10일(냉장),,(주)채다원,20220249153216,20240930,20241024
양파,C 260-A-1(양파채/대파링/당근채),과.채가공품,제조일로부터 10일,,(주)채다원,20220249153215,20240930,20241005
양파,C 260g-A(양파채/대파링/당근채),과.채가공품,제조일로부터 10일,,(주)채다원,20220249153212,20240930,20241003
양파,C 298g-C(양파/당근/황파프/방울/새싹/적채),과.채가공품,제조일로부터 10일,,(주)채다원,20220249153225,20240930,20241024
양파,C 298g-D(당근/방울/양파/적채/노랑파프리카),과.채가공품,제조일로부터 10일,,(주)채다원,20220249153243,20250408,20250419
양파,C 70g-B(양파채/대파링/청양고추),과.채가공품,제조일로부터 10일,,(주)채다원,20220249153235,20240930,20241008
양파,C 85g-A(양파채/대파링),과.채가공품,제조일로부터 10일,,(주)채다원,20220249153231,20240930,20241008
양파,C 85g-B(양파채/표고),과.채가공품,제조일로부터 10일,,(주)채다원,20220249153208,20240930,20241003
양파,C 전처리양파,과.채가공품,제조일로부터 10일,,(주)채다원,20220249153238,20240930,20241008
양파,CGV 양파사워크림팝콘,과자,제조 후 12개월,,(주)제이앤이 아산공장,20100461303714,20240322,20240323
양파,CGV 쿵야 양파사워크림팝콘,과자,제조 후 12개월,,(주)제이앤이 아산공장,20100461303701,20240306,20240322
양파,Chef 양파간장소스,소스,제조일로부터 9개월까지,,(주)대유푸드,200904150481277,20250813,20250815
양파,Cho's 양파식초,발효식초,,제조일로부터 25년,효천발효식품연구소,201505201232,20151211,20160706
양파,DearU양파즙,과.채주스,18개월,,농업회사법인아람농장(주),2010056045080,20210408,20221103
양파,GOOD즙 빨간양파즙,액상차,2년,,농업회사법인(주)황토마을식품,2009052509338,20250715,20250719
양파,GS슬라이스양파,신선편의식품,제조일로부터 7일까지 (냉장),,주식회사 삼립 청주공장,20170415080610,20210315,20210317
양파,ILB양파드레싱,소스,제조일로부터  4개월,,태원식품산업(주),1985031100113577,20230828,20230830
양파,J.S양파장소스,소스,1년,,(주)예우당에프에스,200804450561018,20240221,20240222
양파,JS-AF 양파향 7780 OS,향료,해당없음,,(주)제이스에프아이,200302752002377,20250528,20250529
양파,JS-AFP 양파향분말 5713,향료,해당없음,,(주)제이스에프아이,200302752002146,20230609,20230615
양파,KS양파절임소스,소스,제조일로부터 6개월,,(주)신정에프앤비,20200424007371,20220530,20220531
양파,MG 샘고을 양파 갓김치,김치,제조일로부터 180일,제조일로부터 180일,정읍새마을금고(MG정읍푸드),2013049019752,20240405,20240408
양파,MG샘고을 양파김치,김치,제조일로부터180일,제조일로부터180일,정읍새마을금고(MG정읍푸드),2013049019741,20200406,20240602
양파,MH양파분말,복합조미식품,제조일로부터 12개월까지,,주식회사 목화,20170415082105,20180718,20190704
양파,MS양파소스,소스,제조일로부터 12개월,,태원식품산업(주),198503110015031,20150526,20251101
양파,Munchy Balls - 양파,과자,제조일로부터 1년,,(주)자인,20080294209423,20200918,20211231
양파,NEW양파소스,소스,제조일로부터 2개월,,태원식품산업(주),1985031100116361,20251106,20251108
양파,NF무안황토양파즙,액상차,1년,,NF 무안황토 양파즙,200605250717,20131011,20160706
양파,NZ 버터양파맛시즈닝,복합조미식품,18개월,,농업회사법인상경에프앤비주식회사,20140464204377,20240329,20240405
마늘,1분완성 두부조림 달콤짭조름 마늘간장,가공두부,제조일로부터 4개월까지,,(주)풀잎라인,20010435046332,20240821,20240905
마늘,1초 다진마늘 동결건조,천연향신료,제조일로부터 18개월까지,,(주)에프엔디,20170525300233,20231218,20231220
마늘,2046마늘간장소스,소스,냉장 3개월,,주식회사 동방푸드마스타,199104450776030,20160706,20180309
마늘,2604 마늘양념소스,소스,제조일로부터 03개월,,비에이치푸드케어(주),200103723432834,20201027,20260613
마늘,2608 고추기름마늘소스,소스,제조일로부터 03개월,,비에이치푸드케어(주),200103723433807,20260119,20260613
마늘,2피자1치킨상회마늘중독전용소스,소스,제조일로부터 12개월,,(주)삼일에프엔비,20050464127861,20230830,20230831
마늘,33 마늘 듬뿍 춘천 닭갈비 떡볶이,떡류,제조일로부터 냉동12개월,,(주)산돌식품,20030394159418,20221117,20230610
마늘,33우리마늘비법양념소스,소스,냉동12개월,,아람식품,20120394004149,20211115,20230610
마늘,4쪽 크림치즈마늘빵,빵류,제조일로부터 9개월,,주식회사 태웅푸드,20130368264331,20240605,20250114
마늘,4쪽마늘빵,빵류,9개월,,주식회사 태웅푸드,20130368264255,20200603,20250104
마늘,504시간의 힘 발효흑마늘액,액상차,제조일로부터 2년,,장구리협동조합,2018047040914,20200821,20250121
마늘,678마늘토핑소스,소스,제조일로부터 6개월까지,,(주)에프앤에스식품,2021035217839,20210517,20210525
마늘,6년근 홍삼 흑마늘 블랙골드 프리미엄,인삼.홍삼음료,제조일로부터 2년까지,,농업회사법인(주)글로벌금산진생,20190473163223,20241125,20241128
마늘,6년근고려홍삼흑마늘,인삼.홍삼음료,2년,,태웅식품(주),19890445014370,20071129,20170120
마늘,6년근홍삼흑마늘정스틱,인삼.홍삼음료,제조일로부터24개월,,삼성바이오헬스케어(주),20030347111257,20200508,20200512
마늘,6년근홍삼흑마늘진액,액상차,제조일로부터 36개월,,고려제원삼,20130467045101,20220221,20220225
마늘,6년근홍삼흑마늘진액,인삼.홍삼음료,제조일로부터 24개월,,고려인삼주식회사,2008038390458,20090828,20230610
마늘,6쪽 마늘 자염,가공소금,제조일로부터 2년,,도다테크,2021057417722,20260228,20260304
마늘,6쪽마늘빵,빵류,9개월,,주식회사 태웅푸드,20130368264254,20200603,20250104
마늘,829마늘,천연향신료,제조일로부터 24개월,제조일로부터 24개월,(주)태한무역,201604336225,20170727,20170731
마늘,87마늘소스,소스,6개월,,주식회사 바인푸드,2007008017194,20170303,20191227
마늘,88냉삼 간장마늘소스,소스,제조일로부터 6개월,,하남소스제조,20090345067270,20260413,20260414
마늘,A+4 마늘소스,기타가공품,1년,,(주)피쉐프코리아,201901595014,20190924,20201208
마늘,ACEF&B마늘소스,소스,제조일로부터 4개월까지,없음,주식회사조흥,199703111001567,20220803,20220818
마늘,AFB마늘간장소스,소스,6개월,,(주)코리아푸드,20160355538590,20241206,20250704
마늘,AM마늘간장소스,소스,제조일로부터 18개월,,농업회사법인상경에프앤비주식회사,20140464204540,20250403,20250404
마늘,B.B마늘베타믹스,복합조미식품,제조일로부터1년,,제이에스푸드,2002029425913,20071130,20160703
마늘,B.B마늘소스,소스,제조일로부터 6개월,,제이에스푸드,2002029425957,20211101,20211103
마늘,BK씨겨자마늘소스,소스,제조일로부터 6개월,,(주)조리쿡,20040355237232,20070411,20200711
마늘,BLS 마늘소금,기타가공품,실온 12개월,,(주)진경식품,20080474073581,20221129,20221130
고추,1974비래옥육회고추장소스,소스,제조일로부터 6개월,,주식회사 에이원식품,20190505038100,20230419,20240117
고추,1989마라탕 고추기름 매운맛,향미유,제조일로부터 06개월,제조일로부터 06개월,씨와이씨(CYC)푸드,202304769032,20230707,20230718
고추,1989마라탕 고추기름 순한맛,향미유,제조일로부터 06개월,제조일로부터 06개월,씨와이씨(CYC)푸드,202304769033,20230707,20230727
고추,1998 농가식품 고추잠자리표 순골드 고춧가루,고춧가루,제조일로부터 1년,,(주)다농식품,2012045619649,20251029,20251031
고추,1초골뱅이 청양고추,기타 수산물가공품,3년,,(주) 시즈너,2010044407711,20150518,20181102
고추,207고추장삼겹소스,소스,제조일로부터 냉장5개월,,태원식품산업(주),198503110016095,20161208,20201001
고추,247 푸드코트 - 고추장찜닭소스,소스,"냉장보관,제조일로부터 6개월까지",,다솔푸드테크 주식회사,201102571531305,20250326,20250830
고추,365고추씨가루,고추종자,제조일로부터 6개월,첨부서류 참조,농업회사법인주식회사패밀리팜,2022048102510,20220608,20220610
고추,3900난리부르스고추장양념,소스,제조일로부터 냉장3개월,,태원식품산업(주),198503110016087,20161207,20161216
고추,3가지 매콤한 멕시코 고추 아라비아따 파스타소스,소스,제조일부터 12개월 (실온보관),,(주)동원홈푸드,200204610736550,20140926,20171230
고추,3도씨 생홍고추 포기김치,김치,제조일로부터 냉장보관 180일,해당없음,주식회사 담김,20120415012119,20260517,20260520
고추,3도씨 홍고추 깍두기,김치,제조일로부터90일,해당없음.,미지향식품,20160193289115,20250327,20250402
고추,3도씨 홍고추 깍두기(국산),김치,제조일로부터90일,해당없음.,미지향식품,20160193289121,20250407,20250411
고추,3도씨 홍고추 열무김치,김치,제조일부터90일,해당없음.,미지향식품,20160193289116,20250327,20250402
고추,3도씨 홍고추 열무김치(국산),김치,제조일부터90일,해당없음.,미지향식품,20160193289119,20250407,20250410
고추,3도씨 홍고추 총각김치,김치,제조일로부터90일,해당없음.,미지향식품,20160193289117,20250327,20250408
고추,3도씨 홍고추 총각김치(국산),김치,제조일로부터90일,해당없음.,미지향식품,20160193289120,20250407,20250410
고추,3도씨 홍고추 포기김치,김치,제조일로부터 120일,,미지향식품,20160193289118,20250327,20250410
고추,3도씨 홍고추 포기김치(국산),김치,제조일로부터120일,해당없음.,미지향식품,20160193289122,20250407,20250411
고추,3분30초땡 빙글만두 고추,만두,제조일로부터 12개월,,(주)엄지식품,20010493358900,20190717,20250218
고추,3선 갈비고추장,소스,제조일로부터 6개월(냉장보관),,경북농축산,2019013228637,20230324,20230325
고추,4323. 고추장불백소스,소스,제조일로부터 6개월까지,,(주)호반식품,201604150511534,20250901,20250902
고추,4남매 발아고추씨 막장,한식된장,제조일로부터 1년,,황수연전통식품 영농조합법인,2007048709039,20151124,20240117
고추,4남매딸기고추장,고추장,제조일로부터 1년,,황수연전통식품 영농조합법인,2007048709028,20121115,20240117
고추,4남매마고추장,고추장,제조일로부터 1년,,황수연전통식품 영농조합법인,2007048709014,20100818,20240117
고추,4남매멸치볶음고추장,혼합장,12개월,,황수연전통식품 영농조합법인,2007048709032,20140308,20240117
고추,4남매유기농고추장,고추장,제조일로부터 1년,,황수연전통식품 영농조합법인,2007048709026,20120127,20240117
고추,4남매찹쌀고추장,고추장,제조일로부터 1년,,황수연전통식품 영농조합법인,2007048709013,20100818,20240117
부추,SD 재첩부추진밥,영.유아용 이유식,제조일로부터 1개월까지,,(주)에코맘의 산골이유식,20200614037780,20220415,20220422
부추,SD특제부추양념,소스,제조일로부터 6개월,,주식회사세명에프엔에프,20100154489594,20221017,20221019
부추,SMJ부추장,소스,6개월(냉장),,주식회사 세원프레쉬,20150368651882,20220819,20220923
부추,The미식 부추새우물만두,만두,제조일로부터 9개월,,나래식품주식회사,20000498094909,20250509,20250523
부추,The미식 부추새우손만두,만두,제조일로부터 9개월,,(주)하림산업 함열식품1공장,20200491392431,20230821,20240117
부추,[부추당]당면만두,만두,제조일로부터 9개월,,(주)엄지식품,20010493358917,20200320,20240117
부추,[암식단] 두부추비빔 세트,암환자용 식단형 식품,제조일로부터 4일,,(주)현대그린푸드 스마트푸드센터,201902803273561,20240510,20260419
부추,[유쾌한 팽락부부] 친정 부추전,기타가공품,제조일로부터 10일,,(주)남도애꽃,20120347190508,20251115,20251118
부추,[청와옥] 부추소스,소스,제조일로부터 90일,,주식회사 맛의끗사람들,2024014637080,20260527,20260529
부추,simplus 한입오징어부추전,기타가공품,제조일로부터 12개월,,(주)사옹원,20210452332235,20220518,20250814
부추,the 경동 부추꼬막장,절임식품,제조일로부터 1년,,농업회사법인(주)승화푸드,200700565441320,20200102,20240906
부추,the 푸짐한 정성가득 한끼 부추 꼬막장,절임식품,제조일로부터 24개월까지,,(주)푸드벅스,20200388015210,20251021,20251023
부추,工범표부추,어묵,제조일로부터 10일,,(주)부산식품,20120149086169,20170628,20170701
부추,가마어묵 부추(A)N,어묵,제조일로부터 8일까지,,(주)늘푸른바다,19960144406379,20180310,20180313
부추,가야부토스 김치부추맛 메밀칩,과자,제조일로부터 10개월,,(주)푸드킹,2020055911684,20251103,20251106
부추,가야부토스 핫앤스위트부추맛 메밀칩,과자,제조일로부터 10개월,,(주)푸드킹,2020055911682,20251028,20251031
부추,가장맛있는 부추무침용 소스,소스,6개월,,(주)원포인트드론가장맛있는소스,2013006673836,20151211,20240404
부추,가지전과 영양부추무침,즉석섭취식품,제조일로부터 5일,,(주)정미경키친,20200280071192,20210706,20210709
부추,간장제외/닭고기버섯부추국,즉석조리식품,제조일로부터 12개월,,쿡베이스,202002308872066,20260408,20260409
부추,간장제외/닭안심유부부추덮밥 밀키트,즉석조리식품,제조일로부터 12개월,,쿡베이스,202002308872031,20241121,20250821
부추,간장제외/닭안심유부부추덮밥 밀키트(베이직),즉석조리식품,제조일로부터 12개월,,쿡베이스,202002308872022,20241121,20250821
부추,간편 부추,기타가공품,제조일로부터 7일,,삼계농협 농산물산지유통센터,20120528028108,20200521,20200522
부추,간편 부추,과.채가공품,5일,5일,주식회사 제이푸드월드,2019038769934,20231116,20231121
부추,갈은 부추,기타가공품,제조일로부터 365일,,삼봉식품,2011020873881,20191016,20191019
부추,갈은 부추,기타가공품,제조일로부터 14일,,농업회사법인 씨알에프앤씨주식회사,2007044704073,20161221,20161223
부추,감자떡만두 부추잡채,만두,제조일부터 12개월,,(주)사조오양 임실공장,20000498027236,20121019,20251220
부추,감자떡왕만두 부추잡채,만두,제조일부터 12개월,,(주)사조오양 임실공장,20000498027260,20130521,20251220
부추,감자부추아기밥,영.유아용 이유식,제조일로부터 25일,,(주)에르코스농업회사법인,20100231185612,20260303,20260324
부추,감자부추진밥,영.유아용 이유식,제조일로부터 25일,,(주)에르코스농업회사법인,20100231185558,20260206,20260227
버섯,CKDHC버섯혼합분말,기타가공품,제조일로부터 24개월까지,,(주)더원네이처,201703720401032,20240307,20240320
버섯,CNGBIO 노루궁뎅이버섯추출물-3,기타 농산가공품,제조일로부터 12개월,,주식회사 삼우다연,20040467021110,20210810,20210812
버섯,COVER버섯볶음,조림류,제조일로부터 12개월 (냉동),,커버라이스(cover rice),2018034501268,20191105,20200519
버섯,Chef 능이버섯육수용농축액,소스,제조일로부터6개월까지,,(주)대유푸드,200904150481410,20260112,20260114
버섯,Chef 버섯육수베이스,소스,제조일로부터6개월까지,,(주)대유푸드,200904150481431,20260223,20260225
버섯,DBIO-버섯추출물,기타가공품,1년,,(주)대덕바이오,2006046720987,20101215,20160706
버섯,DMZ버섯초,기타발효음료,1년,,열두개울버섯마을,200603760268,20120203,20210330
버섯,D플러스 목이버섯 파우더,과.채가공품,24개월,,용인시 농산물 종합가공지원센터,2017034713891,20230511,20230513
버섯,D플러스 목이버섯칩,과.채가공품,24개월,,용인시 농산물 종합가공지원센터,2017034713890,20230511,20230531
버섯,ED복합버섯균사체분말,기타가공품,제조일로부터 24개월,,(주)HK바이오텍,2005060131423,20101221,20160706
버섯,FV양송이버섯스프베이스,소스,제조일로부터 12개월,없음,주식회사조흥,199703111001866,20230718,20250712
버섯,GMK버섯이뮨,기타가공품,제조일로부터 24개월,,주식회사 기운찬,2014044902737,20211201,20220210
버섯,GNB 노루궁뎅이버섯진액,액상차,24개월,,강화명품주식회사,2005021104838,20170918,20170922
버섯,GWITEA 꽃송이버섯 효소발효티,침출차,3년,,발효코리아,20090530083209,20251128,20251204
버섯,HK표고버섯균사체과립,기타가공품,제조일로부터 24개월,,(주)HK바이오텍,2005060131481,20210629,20210708
버섯,HY버섯혼합농축액,기타가공품,제조일부터 24 개월,,(주)신우코퍼레이션,2016060119656,20191111,20200718
버섯,Homeplus signature 곤드레버섯나물밥,즉석조리식품,"냉동, 12개월",,(주)시아스,200504150203510,20190920,20191011
버섯,Homeplus signature 곤드레버섯나물밥(알밥),즉석조리식품,"냉동, 12개월",,(주)시아스,200504150203509,20190920,20191025
버섯,JINZZA 들깨버섯죽,즉석조리식품,냉동 9개월,,농업회사법인 주식회사 아리파머스,2022056214682,20260421,20260422
버섯,K-대왕버섯막걸리파우더,곡류가공품,제조일로부터 1년,,농업회사법인 웰앤뷰 주식회사,2018023429638,20230313,20240207
버섯,Korean Shiitake Mushroom 표고버섯 차,침출차,제조일로부터 36개월,,주식회사 바르미식품,20180349065363,20230102,20250111
버섯,L-소스(모듬버섯볶음),소스,제조일로부터 6개월,,라임에프앤비(주),20210222240825,20250613,20250614
버섯,LBSC표고버섯발효분말,기타가공품,제조일로부터 2년,-,(주)오케이바이오랜드,2020014452440,20220817,20251107
버섯,MEME5(밈5) 버섯스프,복합조미식품,제조일부터 18개월,,우일수산(주),19940471029585,20200427,20201015
버섯,OKSC팽이버섯발효물,기타가공품,제조일로부터 2년,-,(주)오케이바이오랜드,2020014452436,20220817,20251107
버섯,OVD 느타리버섯볶음P,조림류,제조일로부터 6일,,씨제이프레시웨이 주식회사 센트럴키친중부지점,20200374351182,20230926,20251022
버섯,OVD 모듬버섯볶음,조림류,제조일로부터 10일,,씨제이프레시웨이 주식회사 센트럴키친중부지점,20200374351335,20251022,20251101
버섯,OVD 버섯무조림,조림류,제조일로부터 11일,,씨제이프레시웨이 주식회사 센트럴키친중부지점,20200374351337,20251125,20251128
버섯,OVD 베이컨버섯볶음,조림류,제조일로부터 4일,,씨제이프레시웨이 주식회사 센트럴키친중부지점,20200374351229,20240312,20241231
버섯,OVD 새송이버섯볶음P,조림류,제조일로부터 12일,,씨제이프레시웨이 주식회사 센트럴키친중부지점,20200374351226,20240229,20250907
사과,1am 하루하나 곤약젤리 사과,캔디류,제조일로부터 18개월 까지,,주식회사 황금유자,20110355999114,20201214,20231208
사과,1차파리)청송사과롤케익,빵류,제조일부터 냉동(-18℃이하) 6개월까지,,(주)파리크라상 신공장,20190280035356,20221118,20260605
사과,24K사과주스,과.채주스,제조일로부터 1년,,농업회사법인 주식회사 윤선애선인장,2016053333655,20240904,20260205
사과,2배 사과식초,발효식초,3년,,(주)오뚜기 삼남공장,199202550365,19950302,20190515
사과,2배 사과식초,발효식초,제조일로 3년,,대상(주)오산공장,1993033606018,20001227,20230330
사과,2배사과식초,발효식초,36월(실온),,(주)오뚜기,20010445055280,20111103,20190316
사과,33사과떡볶이소스,소스,제조일로부터 냉동12개월,,아람식품,20120394004153,20220318,20230610
사과,365일 건강한 사과 드링크,과.채음료,제조일로부터 12개월간,,연세대학교 연세유업,19930461022211,20180823,20190223
사과,365품 NFC착즙 장성사과100주스,과.채주스,제조일로부터 1년,제조일로부터 1년,장성예찬영농조합법인,201605280761,20161216,20201205
사과,365품 알맹이가 살아있는 생생사과잼,잼,제조일로부터 1년,제조일로부터 1년,장성예찬영농조합법인,201605280763,20161216,20210615
사과,365품 통째로 착즙한 NFC 장성사과주스,과.채주스,제조일로부터 1년,제조일로부터 1년,장성예찬영농조합법인,2016052807638,20200227,20200229
사과,3816 양구사과즙,과.채주스,제조일로부터12개월,제조일로부터 12개월,양구군 농산물가공지원센터,201904190439,20200722,20230725
사과,3816 양구사과즙,과.채주스,,12개월,농업회사법인주식회사양구친환경제2공장,202205680239,20221108,20230610
사과,3816양구사과잼,잼,제조일로부터 12개월,제조일로부터 12개월,양구군 농산물가공지원센터,2019041904321,20210818,20230725
사과,3816양구사과주스,과.채주스,18개월,,한울식품 영농조합법인F2,2012055615233,20191104,20230221
사과,3816양구사과주스,과.채주스,18개월,,한울식품 영농조합법인,1996055618052,20200430,20200502
사과,3816양구사과즙,과.채주스,제조일로부터 1년,,농업회사법인 주식회사 프레스네이처,202305760081,20230221,20240810
사과,3816양구사과즙,과.채주스,제조일부터 실온 1년,,애플빌,201403720213,20200401,20200407
사과,38썬애플 사과즙,과.채주스,제조일로부터 24개월(실온 : 1℃-35℃),,양심건강푸드,2013037244029,20160921,20230422
사과,38썬애플 사과즙,과.채주스,제조일부터 실온 1년,,애플빌,201403720214,20200401,20200407
사과,38썬애플사과즙,과.채주스,12개월,,아름다운농원,201903915295,20230419,20230426
사과,3배사과식초,발효식초,3년,,(주)오뚜기 삼남공장,1992025503613,20020423,20220125
사과,45도 과일잼 사과,잼,제조일로부터 12개월,,주식회사 대상다이브스,20060464021317,20190509,20210417
사과,600고지 사과쨈,잼,제조일부터 12개월,,춘천농가공협동조합,20200399247124,20220928,20230610
사과,6번 샤워한 뽀드득 사과주스,과.채주스,제조일로부터 1년,,장수군농산물종합가공센터,201104970317,20170725,20240117
사과,797 사과맛,리큐르,병입년월일만 기재,,농업회사법인 대한주조 주식회사,2013001705546,20240613,20240613
사과,7Days 곤약젤리 풋사과,캔디류,제조일부터 12개월,별첨,주식회사 도투락,20130555108326,20240130,20240209
사과,7드랍스 사과 (전량수출용 12%),기타 주류,제조일로부터 10년,,고려원 주식회사 농업회사법인,20200016222192,20231024,20240412
사과,7드랍스 사과 12% (전량수출용),기타 주류,,제조일로부터 10년,네이처리카 농업법인(주),2022002043880,20230607,20230607
사과,999사과주스,과.채주스,제조일로부터 1년 6개월,-,(주)가보팜스,19910512116206,20240603,20240608
바나나,JS-AFP 바나나향분말 8868,향료,해당없음,,(주)제이스에프아이,200302752002481,20260220,20260228
바나나,JS-NF 천연바나나향 3314,향료,해당없음,,(주)제이스에프아이,200302752001814,20200909,20220702
바나나,JS-NFP 천연바나나향분말 5538,향료,해당없음,,(주)제이스에프아이,200302752002246,20240524,20240530
바나나,JUST MUSCLE TANK (퓨어바나나),기타가공품,제조일로부터 12개월까지,제조일로부터 12개월까지,해찬솔에프쓰리,20190468023144,20200420,20200609
바나나,JUST MUSCLE TANK 딸기퐁당바나나맛,기타가공품,제조일로부터 12개월까지,,해찬솔에프쓰리,20190468023285,20201216,20201217
바나나,JUST MUSCLE TANK 초코퐁당바나나맛,기타가공품,제조일로부터 12개월까지,,해찬솔에프쓰리,20190468023287,20201216,20201217
바나나,LALA바나나파운드,빵류,제조일로부터 270일까지,해당사항없음,(주)이퀄리브리엄,2015027550340,20240425,20240427
바나나,LAVERLAND CRUNCH 바나나맛김,조미김,제조일로부터 12개월,유통기한,만전식품(주),20000345240340,20191113,20200711
바나나,LAVERLAND CRUNCH 바나나맛김,조미김,제조일로부터 12개월,,만전식품(주),2020050765211,20200915,20220611
바나나,LIGHT&JOY 당을줄인 쌀컵케이크 스윗바나나,기타가공품,제조일로부터 12개월,,오뚜기라면(주),198603090181265,20260225,20260227
바나나,M)바나나 마카롱,과자,제조일로부터 5개월까지,,빵집아저씨들협동조합,2016031100664,20200814,20201119
바나나,MINI 바나나 보름달,빵류,제조일로부터 20일까지 (실온),,(주)샤니,197102750035536,20240909,20240911
바나나,MYT바나나소스,소스,제조일로부터 6개월,,(주)한미에프쓰리 2공장,201804671231160,20240920,20240923
바나나,Natural Banana Flavor ES1 (천연바나나향 ES1),향료,해당사항없음,해당사항없음,주식회사 세림향료,200802750621081,20200110,20220702
바나나,N서울타워 바나나 랑그드샤,초콜릿가공품,12개월,,로얄제과(주),197303470031022,20160711,20190409
바나나,O/S 바나나향 HF-16398,혼합제제,유통기간미등록,,(주)한빛향료제1공장,200004450072189,20100702,20170120
바나나,ORGANIC 유기농 코코바나나 아몬드 스프레드,땅콩 또는 견과류가공품,제조일로부터 18개월,,(주)코레드 인터내쇼날,20110358451131,20240808,20240817
