sourceKeyword,sourceKeywords,PRDLST_NM,PRDLST_DCNM,POG_DAYCNT,QLITY_MNTNC_TMLMT_DAYCNT,BSSH_NM,PRDLST_REPORT_NO,PRMS_DT,LAST_UPDT_DTM
계란,,방대한정 계란찜분말,복합조미식품,제조일로부터 12개월까지,,(주)에프앤에스식품,20210352178305,20211015,20211021
계란,,방탄컵도시락 닭가슴살 김치볶음밥 & 계란후라이,즉석조리식품,냉동 12개월,,(주)이에스그린푸드,20170443338411,20211222,20220713
계란,,배불러곤약 간장계란볶음밥,즉석조리식품,제조일로부터 12개월,,주식회사 엄지식품,201504932081001,20221021,20240117
계란,,백리향계란야채볶음밥,즉석조리식품,냉동. 12개월,,주식회사 시아스쿡,20180452033270,20231024,20231027
계란,,백리향정통계란볶음밥,즉석조리식품,"냉동, 12개월",,(주)시아스,200504150204250,20210803,20220519
계란,,백리향정통계란볶음밥(알밥),즉석조리식품,"냉동, 12개월",,(주)시아스,200504150204248,20210803,20210805
계란,,백설계란옷믹스,기타가공품,"제조일로부터 365일(12개월, 1년)",,씨제이제일제당(주),19960080359937,20230614,20230617
계란,,백설계란옷프리더스트,곡류가공품,"제조일로부터 365일(12개월, 1년)",,씨제이제일제당(주),19960080359938,20230614,20230617
계란,,백수세끼 버터간장계란밥,즉석조리식품,제조일로부터 12개월,,주식회사 엄지식품,20150493208873,20211118,20240117
계란,,밸런스 한끼 저당김밥 계란묵은지참치맛,즉석조리식품,냉동 12개월,,(주)이에스그린푸드,20170443338729,20250123,20250327
계란,,밸런스 한끼 저당김밥 계란야채맛,즉석조리식품,냉동 12개월,,(주)이에스그린푸드,20170443338727,20250117,20250327
계란,,밸런스 한끼 저당김밥 계란치즈맛,즉석조리식품,냉동 12개월,,(주)이에스그린푸드,20170443338728,20250123,20250327
계란,,버터간장 꼬마김밥 계란,즉석조리식품,제조일로부터 냉동12개월 까지,,복을만드는사람들 주식회사 농업회사법인,20200614067202,20260223,20260306
계란,,버터장조림과 계란,조림류,제조일로부터 1년까지,,잇츠올레 주식회사,2019038910597,20220203,20240203
계란,,베이스 중화계란볶음밥,즉석조리식품,제조일로부터 12개월까지,,천일식품(주),199301993491463,20250501,20250502
계란,,베이컨 계란말이,즉석조리식품,제조일로부터 5일,,하반 반찬,2025024896367,20260106,20260109
계란,,베이컨 계란빵,빵류,제조일로부터12개월(냉동보관),,(주)한국푸드본 정관공장,20190156205242,20250109,20250111
계란,,베이컨 체다치즈 계란빵,빵류,제조일로부터 냉동보관(-18도이하) 12개월,,주식회사 마크로드제과,20060368135644,20240222,20240702
계란,,베이컨간장계란밥,즉석조리식품,제조일로부터 5일,,(주)도마소리,20220241566245,20250109,20250429
계란,,베이컨계란말이,즉석조리식품,제조일로부터 4일,,(주)수미찬,2021004283278,20220322,20220325
계란,,베이컨계란볶음밥,즉석조리식품,제조일로부터 5일,제조일로부터 5일,(주)하니푸드,20210268770324,20230612,20240402
계란,,베이컨계란볶음밥,즉석조리식품,제조일로부터 5일,,주식회사찬장에프에스대전,20220321100736,20240120,20240125
계란,,베이컨계란볶음밥김밥,즉석섭취식품,제조시간으로부터 37시간,,롯데평택CK 주식회사,199503062741863,20230711,20230713
계란,,베이컨계란브리오쉬번,즉석섭취식품,제조일로부터 72시간,,(주)현대그린푸드 스마트푸드센터,201902803272980,20230607,20230613
계란,,베이컨앤더블치즈 계란빵,빵류,제조일부터9개월까지,,(주)도깨비제과,2024028385043,20251126,20251218
계란,,베이컨할라피뇨계란빵,빵류,제조일로부터 냉동보관 6개월,,포레스트디저트,2023063488333,20231205,20231211
계란,,병천아우내계란순대,즉석조리식품,제조일로부터 12개월까지,-,(주)병천아우내식품,20010449040170,20250409,20250416
계란,,보들보들 채소계란찜,기타가공품,제조일로부터 7일,,오성푸드 주식회사,20120199329272,20260507,20260520
계란,,보물계란빵 베이컨앤더블치즈,빵류,제조일부터15일까지(냉장),,(주)도깨비제과,2024028385040,20251126,20251218
계란,,보물계란빵 오리지널 플레인,빵류,제조일부터15일까지(냉장),,(주)도깨비제과,2024028385045,20251208,20251210
계란,,보물계란빵 올리브앤더블치즈,빵류,제조일부터15일까지(냉장),,(주)도깨비제과,2024028385041,20251126,20251128
계란,,보슬보슬계란장어컵밥,즉석섭취식품,제조일로부터 48시간,,(주)스위시팩토리,2025052522768,20250925,20251220
계란,,볶음김치계란말이,즉석섭취식품,제조일로부터 5일,,(주)하니푸드,20210268770311,20230613,20240618
계란,,볶음밥389호(계란볶음밥),즉석섭취식품,제조일로부터 상온 8시간,제조일로부터 8시간 이내,주식회사 꿈해비타트,20120461108389,20251222,20251223
계란,,본초맘죽 계란야채죽,즉석조리식품,제조일로부터 35일 냉장보관,,새싹푸드,20120311458140,20240704,20260201
계란,,봄기운 홍국쌀 단호박 계란 찜,영.유아용 이유식,제조일로부터 25일,해당없음,(주)푸드케어 2공장,20220396175962,20250310,20260321
계란,,봄단비 계란 옷 입은 동태전,기타가공품,내수용 : 제조일로부터 12개월 / 수출용 : 제조일로부터 18개월,,(주)사옹원,20210452332452,20241119,20241121
계란,,부담없는 한끼 오트 계란죽,즉석조리식품,제조일부터 12개월 (실온보관),,(주)동원홈푸드,2002046107314352,20240109,20240112
계란,,부담없는 한끼 오트 계란죽,즉석조리식품,제조일부터 12개월 (실온보관),,(주)동원홈푸드,201904421491852,20240109,20240112
계란,,부드러운 감자계란국,즉석조리식품,제조일로부터 10일,,(주)베베쿡,200303806613010,20250326,20251128
계란,,부드러운 계란과자,과자,제조일로부터 12개월,,주식회사 신흥제과,19950464070133,20100312,20240404
계란,,부드러운 계란과자,과자,제조일부터 12개월,,(주) 청우식품,20100372386422,20180911,20240120
계란,,부드러운 계란과자,과자,12개월,,아써르티 스위트스,2018032437327,20210706,20220706
계란,,부드러운 계란과자1,과자,제조일로부터 12개월 까지,,(주)대산후드 탄현2공장,19930355028237,20211104,20211111
계란,,부드러운 계란쿠키,과자,12개월,,아써르티 스위트스,201803243731,20190208,20190716
계란,,부드러운계란찜,즉석섭취식품,제조일로부터 4일,,(주)하니푸드,20210268770199,20211101,20230902
계란,,부드러움을 더한 불고기 계란덮밥소스,즉석조리식품,제조일로부터 13개월,,(주)송림에프에스,201804500291156,20230309,20260516
계란,,부드러움을 더한 불고기 계란덮밥소스,즉석조리식품,제조일로부터 12개월,,프레시플러스 주식회사,200304432174861,20211124,20231117
계란,,부채살 계란볶음밥,즉석조리식품,제조일로부터 1년(냉동보관),,(주)맛과벗,20170362092323,20220607,20240928
계란,,부채살 계란볶음밥,즉석조리식품,제조일로부터 12개월,,농업회사법인(주)별담푸드,2025092401419,20250116,20250227
계란,,부추 계란 만두,만두,제조일로부터 12 개월,,화룡형제식품,202001154334,20200703,20260201
계란,,부추 계란 새우 물만두,만두,12개월,,미스터용,202206273159,20230111,20230114
계란,,부추계란 군만두 납작만두,만두,제조일로부터 12개월,,안심식품,2021028014812,20231128,20231206
계란,,부추계란군만두,만두,제조일로부터 9개월까지,,(주)미선식품,2022027449313,20230331,20230412
계란,,부추계란닭가슴무른밥,영.유아용 이유식,제조일로부터 15일,,주식회사 플라잉닥터 제2공장,2025048301544,20250630,20260620
계란,,부추계란만두(九菜鷄蛋水餃),만두,제조일부터9월,,(주)정정에이스,202000844233,20200530,20260106
계란,,부추계란만두소,기타가공품,제조일로부터 7일,,희가덕식품,202505044071,20250812,20250813
계란,,부추계란물만두,만두,제조일로부터 9개월까지,,(주)미선식품,202202744932,20221220,20230110
계란,,부추계란새우물만두,만두,제조일로부터 9개월까지,,(주)미선식품,202202744934,20221220,20230113
계란,,부추계란쩡쟈오,만두,제조일로부터 12개월,,(주) 푸르온,19990461386946,20230911,20240514
계란,,부추계란탕,즉석조리식품,30일(냉동),,(주)늘사랑회디엔씨,20110056608134,20140402,20160706
계란,,부추새우계란만두,만두,제조일로부터1년,제조일로부터 12개월,주식회사 금배고,2024087713410,20250520,20250522
계란,,부추새우계란만두,만두,제조일로부터1년,제조일로부터 12개월,주식회사 금배고,202408771346,20250320,20250326
계란,,북어계란국,즉석조리식품,180일,,동이푸드,201503623152,20151006,20171127
계란,,북어계란국,즉석조리식품,제조일로부터 15일,,(주)뽀뽀뜨,200203804811159,20181216,20230610
계란,,북어계란국,즉석조리식품,제조일로부터 15일,,(주)뽀뽀뜨,200203804811579,20220118,20230610
계란,,북어계란국대만식지파이도시락,즉석섭취식품,제조 후 10시간,,(주)비엘푸드,201902029633134,20260427,20260428
계란,,북어계란블럭,알함유가공품,제조일로부터 12개월,,상미식품주식회사,199104490041003,20230315,20230328
계란,,북어와 계란이 푸짐한 한 그릇 북엇국,즉석조리식품,제조일로부터 12개월,,동림푸드(주),19910386025479,20170328,20250117
계란,,북어포계란국,즉석조리식품,제조일로부터 냉장 5일,,아람찬,2022018840660,20220927,20220928
계란,,분식집계란라면 용기,유탕면,제조일로부터 7개월,,오뚜기라면(주),198603090181208,20250407,20250412
계란,,분홍소세지 계란말이,즉석조리식품,제조일로부터 7일,,주식회사케이제이푸드(KJ Food),20210424124424,20230218,20230219
계란,,불란셔 제빵소 계란 샌드위치,즉석섭취식품,제조일로부터 60시간까지,,(주)조이푸드,200702751171258,20260202,20260210
계란,,브로콜리감자계란죽,영.유아용 이유식,제조일로부터12일,,순수본 주식회사,2018049118192,20180418,20240228
계란,,브로콜리계란말이,즉석조리식품,제조일로부터 4일,,(주)수미찬,2021004283281,20220323,20220930
계란,,비바쿡 계란곱빼기 중화볶음밥,즉석조리식품,제조일로부터 12개월까지,,농업회사법인 주식회사 한우물,200804930741652,20251030,20260109
계란,,비법기름 계란 볶음밥,즉석조리식품,제조일로부터 9 개월까지,,농업회사법인 주식회사 한우물,200804930741731,20260316,20260319
계란,,비벼먹는 계란간장,소스,12개월,생략,농업회사법인리브푸드주식회사,202104563615,20210901,20221118
계란,,비벼먹는 계란간장,소스,18개월,,주식회사 움트리,19920372190573,20250811,20250812
계란,,비빔야채계란장,즉석조리식품,제조일부터 4일,,농업회사법인 소생로컬푸드 주식회사,2017055512075,20190218,20190223
계란,,빅!통계란&케이준 샐러드,즉석섭취식품,제조일로부터 6일 까지,제조일로부터 6일 까지,(주)농업법인 은성,20200393064105,20251214,20251216
계란,,빅토리마켓 닭가슴살 간장계란볶음밥,즉석조리식품,제조일로부터 12개월까지,,주식회사 엄지식품,201504932081154,20230816,20240117
계란,,뽀로로 새우 계란 컵 볶음밥,즉석조리식품,냉동 9개월,,(주)이에스그린푸드,20170443338543,20220920,20221028
계란,,사랑방꽃갈비계란찜소스,소스,제조일로부터 18개월까지,,엠지푸드솔루션 주식회사,200100535802469,20231023,20231025
계란,,사옹원 계란옷 입은 고기완자,기타가공품,제조일로부터 12개월,,(주)사옹원,2021045233280,20211117,20220518
계란,,사옹원 계란옷입은 표고전,기타가공품,내수용 : 제조일로부터 12개월 / 수출용 : 제조일로부터 18개월,,(주)사옹원,20210452332459,20241203,20241204
계란,,삼삼 계란 꼬마김밥,즉석조리식품,제조일로부터 냉동18개월 까지,,복을만드는사람들 주식회사 농업회사법인,20200614067178,20251028,20251030
계란,,삼형제 간장계란소스,소스,제조일로부터 6개월,,삼형제식품(주),202403660299,20241101,20241105
계란,,상하농원 계란 주먹밥,즉석조리식품,제조일로부터 12개월,,(주)엄지식품,2021050412378,20220307,20240117
계란,,상하농원 동물복지 유정란 계란과자,과자,제조일로부터 9개월까지,,하나푸드,20050344143748,20241021,20241023
계란,,새송이채소계란볶음,즉석조리식품,제조일로부터 8일,,주식회사 지니온,20240320157102,20240411,20240808
계란,,새싹보리꾸찌뽕계란쿠키,과자,제조일로부터 180일,제조일부터           180일(실온),유한회사 보리아이,2018049809313,20181106,20240117
계란,,새우 계란 곤약볶음밥,즉석조리식품,제조일로부터 12개월,,주식회사 엄지식품,20150493208509,20200117,20240117
계란,,새우 계란찜,즉석조리식품,제조일로부터 5일,,하반 반찬,20250248963145,20260617,20260624
계란,,새우가츠계란,즉석섭취식품,제조시간으로부터 94시간 까지,,(주)비지에프푸드,20200450031721,20260526,20260528
계란,,새우계란 초밥,즉석섭취식품,제조일로부터 48시간,,농업회사법인주식회사큰울,2024032042455,20260520,20260522
계란,,새우계란국,즉석조리식품,제조일로부터 12일,,순수본 주식회사,20180491181766,20260324,20260330
계란,,새우계란덮밥소스,즉석조리식품,제조일로부터 30일,,주)짱죽,20140512224899,20250430,20250503
계란,,새우계란말이,즉석조리식품,제조일로부터 4일,,(주)수미찬,2021004283277,20220322,20220325
계란,,새우계란볶음밥,즉석조리식품,제조일로부터 12개월까지,,농업회사법인 주식회사 한우물,200804930741120,20220530,20240117
계란,,새우계란볶음밥,즉석조리식품,제조일로부터 5일,제조일로부터 5일,(주)하니푸드,2021026877087,20210601,20230927
계란,,새우계란볶음밥,즉석조리식품,제조일로부터 5일,,주식회사케이제이푸드(KJ Food),20210424124255,20220318,20230914
계란,,새우계란부추(虾仁鷄蛋韭菜),만두,제조일부터9월,,(주)정정에이스,2020008442316,20230602,20230606
계란,,새우계란오트밀죽,즉석조리식품,제조일로부터 6개월까지,,(주)신세계푸드 음성공장,201504452221290,20250321,20250324
계란,,새우계란죽,즉석조리식품,제조일로부터 5일,,(주)도마소리,20220241566606,20260106,20260228
계란,,새우계란죽,즉석조리식품,제조일로부터  35일,,다림식품,2005031113525,20230427,20250422
계란,,새우랑 계란 듬뿍 어린이볶음밥,즉석조리식품,제조일로부터 12개월,,주식회사 엄지식품,20150493208571,20200428,20240117
계란,,새우랑 계란듬뿍 어린이볶음밥,즉석조리식품,제조일로부터 12개월,,(주) 푸르온,199904613861117,20250515,20250903
계란,,새우미니계란찜,즉석조리식품,제조일로부터 4일,,(주)수미찬,20210042832205,20230219,20230223
계란,,새우볶음밥&계란후라이,즉석섭취식품,제조일로부터 (상온15℃ ~ 25℃) 8시간,,(주)행복도시락 성남점,20100275229317,20220406,20220411
계란,,새우볶음밥과계란후라이,즉석조리식품,제조일로부터 12개월까지,,(주)푸드인모닝스타,20220493563224,20241202,20241207
계란,,새우살 계란찜,즉석조리식품,제조일로부터 10일,,예향,20200280205100,20220325,20250509
계란,,새우살계란찜,즉석조리식품,제조일로부터 4일,,라임에프앤비(주),20210222240424,20221108,20240201
계란,,새우애호박계란탕,즉석조리식품,제조일로부터 30일,x,주)짱죽,20140512224895,20250428,20250430
계란,,새우야채계란국,즉석조리식품,제조일로부터25일,,(주)에르코스농업회사법인,20100231185337,20210603,20220503
계란,,새우양송이계란밥,영.유아용 이유식,제조일로부터 13일,,(주)아이푸드,20120320039269,20150728,20241016
계란,,새우연두부계란볶음,즉석조리식품,제조일로부터 8일,,주식회사 지니온,20240320157100,20240411,20250619
계란,,새우크래미계란야채볶음,영.유아용 이유식,제조일로부터 13 일,,(주)아이푸드,20120320039359,20181214,20251001
계란,,새우크래미계란야채볶음(실온),영.유아용 이유식,제조일로부터5개월,,(주)아이푸드,20120320039670,20240708,20240713
계란,,샌드위치 샐러드 계란,즉석섭취식품,제조일로부터 40일 까지,,(주)엠디에스코리아 3공장,20150355222311,20191224,20210625
계란,,샌드위치 샐러드 계란,즉석섭취식품,제조일로부터 30일까지,,(주)엠디에스코리아 1공장,20070355264530,20190619,20200205
계란,,샌드위치-잠봉계란샐러드&피타브레드,즉석섭취식품,제조일로부터 72시간,,다원푸드서비스(주) 쉐프랑,202104240501336,20251218,20251219
계란,,샌드위치용 계란감자샐러드,즉석섭취식품,제조일로부터 40일,,(주)엠디에스코리아 3공장,20150355222407,20230714,20230817
계란,,샐러리계란볶음,조림류,제조일로부터 5일,,주식회사찬장에프에스대전,20220321100563,20230130,20230204
계란,,생식빵계란샌드,즉석섭취식품,제조시간으로부터 74시간까지,,(주)원푸드림 주촌지점,20170607069401,20250922,20250923
계란,,생식빵계란샌드,즉석섭취식품,제조시간으로부터 73시간 까지,,(주)비지에프푸드,20200450031584,20250922,20250924
계란,,생야채계란탕,즉석조리식품,제조일로부터 3개월,,주)짱죽,20140512224184,20150819,20200616
계란,,서너시 계란빵(반죽),빵류,제조일로부터 12개월(영하 18℃이하 냉동보관),,(주)에벤에셀푸드,2020032601648,20241126,20251024
계란,,서리서리계란별밥소스,소스,9개월,,(주)조아,20040445125262,20220530,20230916
계란,,서울시스터즈 국내산계란이 들어간 감자김치수제비,숙면,제조일로부터 6개월까지,,(주)이가자연면,200604451941075,20240718,20240724
계란,,서울직면 계란 마팔디네 생면,생면,제조일로부터 60일,,서울프로셰프,2021035852946,20231206,20231208
계란,,서울직면 계란 스파게티 생면,생면,제조일로부터 90일,,서울프로셰프,2021035852965,20241110,20241113
계란,,서울직면 계란 탈리아텔레 생면,생면,제조일로부터 90일,,서울프로셰프,2021035852947,20240213,20240215
계란,,세끼뚝딱 간장불고기 계란덮밥,즉석조리식품,제조일로부터 12개월까지,,(주)푸드인모닝스타,20220493563232,20250327,20250402
계란,,세리 든든 한그릇 중화풍 계란볶음밥,즉석조리식품,냉동 12개월,,(주)이에스그린푸드,20170443338336,20211228,20220107
계란,,셀러리 계란볶음,조림류,제조일로부터 5일,,주식회사케이제이푸드(KJ Food),20210424124439,20230218,20230219
계란,,소고기브로콜리버섯계란밥,영.유아용 이유식,제조일로부터 13일,,(주)아이푸드,20120320039282,20150729,20251001
계란,,소미가 계란장소스,소스,제조일로부터 3개월,,힘찬푸드,2013019206814,20201230,20210115
계란,,소불고기&간장계란밥,즉석조리식품,제조일로부터 9개월,,샐그램,2023029708151,20250411,20250416
계란,,소불고기계란볶음밥,즉석조리식품,제조일로부터 4일,,(주)하니푸드,2021026877086,20210601,20240402
계란,,소불고기와계란말이,즉석조리식품,제조일로부터 12개월까지,,(주)푸드인모닝스타,20220493563221,20241129,20241205
계란,,소세지 계란 볶음,조림류,제조일로부터 5일(냉장),,(주)반찬천국,2005030423365,20070110,20191005
계란,,소세지계란빵,빵류,제조일로부터 냉동보관 6개월,,포레스트디저트,2023063488334,20231205,20231211
계란,,소시지계란부침,즉석조리식품,제조일로부터 3일,,라임에프앤비(주),20210222240428,20221108,20240201
계란,,소프트계란과자,과자,제조일로부터 12개월 까지,해당없음,(주)대산후드 탄현2공장,19930355028234,20210826,20230603
계란,,손찬 북어계란국양념,소스,제조일로부터24개월,제조일로부터24개월,MJ 푸드,20160570162161,20210318,20240224
계란,,송도즉석반찬 반숙계란장조림,조림류,제조일로부터 10일,제조일로부터 10일,주식회사송도즉석반찬 숭의점,2023026034738,20240220,20240222
계란,,송탄식당 계란말이조미스프,복합조미식품,제조일로부터 12개월,제조일로부터 12개월,주식회사 진웅식품,20040332779215,20241211,20241213
계란,,수제반숙계란장,조림류,제조일로부터 5일,해당없음,한식명가 대송,2023051310217,20241120,20241204
계란,,숙주계란볶음밥,영.유아용 이유식,제조일로부터 25일,해당없음,(주)푸드케어 2공장,20220396175318,20220412,20260321
계란,,순계란죽,즉석조리식품,제조일로부터 30일 이내(냉장),,주식회사 인세이버,20140362959129,20240102,20240106
계란,,순두부 계란죽,즉석조리식품,제조일로부터 9개월,,(주)진성에프엠,199903641582104,20240419,20260201
계란,,순두부 닭가슴살 계란죽,즉석조리식품,제조일로부터 12개월까지,,(주)유월의보리,20190280077743,20231123,20231201
계란,,순두부계란국,즉석조리식품,제조일로부터 5일,,탄도리푸드서비스,2019007318948,20201109,20201111
계란,,순두부계란국,즉석조리식품,제조일로부터 5일,,봉봉푸드,2021032706963,20230405,20260201
계란,,순두부계란국,영.유아용 이유식,제조일로부터 25일,해당없음,(주)푸드케어 2공장,20220396175349,20220412,20260520
계란,,순두부계란찜,즉석조리식품,제조일로부터 7일,,주식회사 플라잉닥터 제2공장,20250483015942,20260515,20260519
계란,,순두부계란찜,기타가공품,제조일로부터 7일(냉장),,집반찬연구소,20010193033627,20210714,20251114
계란,,순두부계란찜,즉석조리식품,제조일로부터 4일(냉장보관),,주식회사 진가네,20170160958307,20240404,20240406
계란,,순두부계란탕,즉석조리식품,제조일로부터 5일,제조일로부터 5일,(주)하니푸드,20210268770480,20240621,20240629
계란,,순두부새우계란찜,영.유아용 이유식,제조일로부터 25일,해당없음,(주)푸드케어 2공장,20220396175782,20230116,20260321
계란,,순두부야채계란국,즉석조리식품,제조일로부터25일,제조일로부터 25일,(주)에르코스농업회사법인,20100231185310,20210415,20210417
계란,,순두부찌개계란찜도시락,즉석섭취식품,제조 후 10시간,,(주)비엘푸드,201902029633116,20260416,20260421
계란,,순예담 순창 간장버터새우계란밥,즉석조리식품,제조일로부터 12개월,,주식회사 엄지식품,20150493208574,20200428,20240117
계란,,숯불향 규동&계란말이,즉석조리식품,제조일로부터 9개월,,(주)아워홈,20090311271794,20201022,20250118
계란,,쉐프원 계란볶음밥,즉석조리식품,제조일로부터 12개월까지,,디유푸드(주),2017057305198,20210614,20250329
계란,,스웰리 계란샌드위치,즉석섭취식품,제조일로부터 72시간까지,,(주)푸드코아,200402750571261,20230623,20230701
계란,,스위트 계란빵,빵류,제조일로부터 9개월,,목화당,20100370402133,20240325,20260624
계란,,스윗칠리통계란빵,빵류,제조일로부터 10일까지(냉장),,주식회사삼립,199503380158754,20230327,20230331
계란,,스트릿 계란빵 믹스,기타가공품,제조일로부터 12개월,,스트릿푸드,2023051298017,20250916,20250919
계란,,스트릿 계란빵 반죽,빵류,제조일로부터 냉장 21일,,스트릿푸드,202305129804,20240207,20260606
계란,,스트릿 계란빵 반죽(냉동),빵류,냉동 6개월,,스트릿푸드,202305129801,20231113,20260606
계란,,스팸®계란볶음밥,즉석조리식품,제조일로부터 6개월까지,,씨제이제일제당(주)진천BLOSSOM CAMPUS,20180450285217,20250528,20260324
계란,,스팸Ⓡ과 계란,즉석조리식품,제조일로부터 12개월,,씨제이제일제당(주) 진천 BLOSSOM CAMPUS 3동,20190450208181,20260506,20260508
계란,,스팸계란김밥,즉석섭취식품,제조시간으로부터 52시간 까지,,(주)비지에프푸드,20200450031707,20260420,20260421
계란,,스팸계란김밥,즉석섭취식품,제조시간으로부터 50시간까지,,(주)원푸드림 주촌지점,20170607069463,20260421,20260423
계란,,스팸계란김밥,즉석섭취식품,제조시간으로부터 52시간,,(주)푸드플래닛,201503831781541,20260415,20260417
계란,,스팸계란김치볶음밥주먹밥,즉석섭취식품,제조 시간으로부터 72시간,-,(주)한국데리카후레쉬,20120358388292,20181231,20210422
계란,,스팸계란마요삼각,즉석섭취식품,제조시간으로부터 44시간,,에코푸드케터링주식회사,20100628235638,20250304,20250311
계란,,스팸계란볶음,즉석섭취식품,제조시간으로부터 52시간까지,,삼성웰스토리 Central Kitchen 아산,20240702932322,20251205,20251206
계란,,스팸계란볶음밥,즉석섭취식품,제조시간으로부터 96시간,,(주)우리델리카,20150443298242,20190812,20231223
계란,,스팸계란삼각김밥,즉석섭취식품,제조시부터 72 시간,,(주)대정,20190545009493,20230421,20250822
계란,,스팸계란야채전,기타가공품,제조일로부터 5일,,주식회사찬장에프에스대전,20220321100316,20221121,20260325
계란,,스팸계란치즈김밥,즉석섭취식품,제조시간으로부터 72시간,-,주식회사지에프에스,20170624144660,20260623,20260624
계란,,스팸계란치즈김밥,즉석섭취식품,제조시로부터 72시간,,(주)델리캡,20180348070792,20260622,20260624
계란,,스팸계란치즈김밥,즉석섭취식품,제조시간으로부터 72시간까지,,(주)후레쉬퍼스트,20180212258793,20260620,20260624
계란,,스팸계란치즈김밥,즉석섭취식품,제조시간으로부터 72시간,,(주)제이비프레시,20200620210648,20260624,20260625
계란,,스팸마요계란김밥,즉석섭취식품,제조일의 제조시간으로부터 72시간,,(주)현대푸드시스템,201305280411579,20221005,20260304
계란,,스팸마요계란김밥,즉석섭취식품,제조시간으로부터 72시간,,(주)제이비프레시,20200620210549,20251201,20260421
계란,,스팸마요계란김밥,즉석섭취식품,제조시간으로부터 72시간까지,,(주)그린키친,20120362606789,20200907,20260307
계란,,스팸마요계란김밥,즉석섭취식품,제조시간으로부터 43시간,,에코푸드케터링주식회사,20100628235508,20201126,20220503
계란,,스팸마요네즈계란볶음밥,즉석섭취식품,제조시간으로부터 72시간,,(주)제이비프레시,20200620210525,20250902,20260411
계란,,스팸마요네즈계란볶음밥,즉석섭취식품,제조일로부터 72시간까지,-,주식회사지에프에스,20170624144432,20240618,20260411
계란,,스팸마요네즈계란볶음밥,즉석섭취식품,제조시간으로부터 72시간,,(주)우리델리카,20150443298769,20240618,20260417
계란,,스팸마요네즈계란볶음밥,즉석섭취식품,제조시로부터 72시간,,(주)델리캡,20180348070534,20240617,20260415
계란,,스팸마요네즈계란볶음밥,즉석섭취식품,제조시간으로부터 72시간까지,,(주)후레쉬퍼스트,20180212258754,20260409,20260415
계란,,스팸치즈계란김밥,즉석섭취식품,제조일시로부터 72시간 이내,,(주)후레쉬서브,200803362281421,20240402,20260626
계란,,시그니처 계란 김밥,즉석조리식품,제조일로부터 냉동12개월 까지,,복을만드는사람들 주식회사 농업회사법인,20200614067171,20250808,20250813
계란,,시금치계란말이,즉석조리식품,제조일로부터 4일,,(주)수미찬,2021004283282,20220323,20220325
계란,,시금치계란찜,즉석조리식품,제조일로부터 4일,,(주)도마소리,20220241566589,20251224,20251231
계란,,시금치표고버섯계란죽,영.유아용 이유식,제조일로부터12일,,순수본 주식회사,2018049118197,20180418,20240228
계란,,식물성 계란 지단(세절),두류가공품,제조일로부터 24개월,,농업회사법인풀로윈(주),20150378102108,20250408,20250429
계란,,식물성 계란 지단(초밥용),두류가공품,24개월,,농업회사법인풀로윈(주),2015037810283,20230807,20250429
계란,,식물성 계란 파우더,두류가공품,제조일로부터 24개월,,주식회사 메타텍스쳐,202304292053,20240507,20260321
계란,,식물성 깁밥용 계란구이,두류가공품,제조일로부터 24개월,,농업회사법인풀로윈(주),20150378102107,20250408,20260625
계란,,식빵고로케(감자계란),서류가공품,제조일로부터 12개월,,농업회사법인공주식품(유),2021046402717,20241010,20241016
계란,,식자재왕 계란야채볶음밥,즉석조리식품,제조일로부터 12개월까지,,농업회사법인 주식회사 한우물,20080493074539,20190330,20240117
계란,,신 계란부추 만두,만두,제조일로부터 12개월,,주식회사 동북푸드,2019032633522,20240523,20240529
계란,,신발원 계란빵,빵류,제조일로부터 13일,,딤섬키친,2022015934021,20251015,20251114
계란,,신선도원 계란볶음밥,즉석조리식품,제조일로부터 12개월,,주식회사 엄지식품,20150493208600,20200623,20240117
계란,,신장케어 장조림계란밥,신장질환자용 식단형 식품,제조일로부터 12개월까지(냉동보관),,에이푸드 주식회사,20090445082610,20231204,20260604
계란,,쌀계란빵,빵류,제조일로부터 9개월 (냉동보관),,벼리제이앤씨,202305260527,20250820,20250826
계란,,쏘야계란볶음밥,즉석조리식품,제조일로부터 1년(냉동보관),,(주)맛과벗,20170362092465,20250224,20250228
계란,,아도겐황제 계란탕소스,소스,9개월(냉동),,세원푸드(주),201003682491752,20220527,20231202
계란,,아빠의 손맛 계란간장소스,소스,제조일로부터 18개월,,주)천년미인,20110538197139,20240831,20240902
계란,,아스파라계란찜,영.유아용 이유식,제조일로부터 25일,해당없음,(주)푸드케어 2공장,20220396175615,20220425,20260321
계란,,아스파새우계란탕,영.유아용 이유식,제조일로부터 25일,해당없음,(주)푸드케어 2공장,20220396175846,20230417,20260321
계란,,아워홈 도톰 계란옷입은 동그랑땡,식육함유가공품,"냉동(-18 ℃ 이하), 9개월",,(주)아워홈,200604452191011,20230727,20230729
계란,,아이들 맛살계란덮밥,조림류,제조일로부터 7일 (냉장),,집반찬연구소,200101930331078,20251202,20251210
계란,,아이들 한우계란소보로덮밥,조림류,제조일로부터 7일(냉장),,집반찬연구소,200101930331087,20260107,20260119
계란,,아이얌 한입쏙 계란볼,과자,제조일로 부터 12개월,,(주) 청우식품,20100372386568,20250814,20250820
계란,,아채계란찜,즉석조리식품,제조일로부터 4일,제조일로부터 4일,주식회사 케이루트,2019028034831,20201106,20201112
