sourceKeyword,sourceKeywords,PRDLST_NM,PRDLST_DCNM,POG_DAYCNT,QLITY_MNTNC_TMLMT_DAYCNT,BSSH_NM,PRDLST_REPORT_NO,PRMS_DT,LAST_UPDT_DTM
생선,생선,SB 흰살생선곤드레묽은죽,영.유아용 이유식,제조일로부터 1개월까지,,(주)에코맘의 산골이유식,20200614037840,20220627,20220706
생선,생선,SB 흰살생선로메인묽은죽,영.유아용 이유식,제조일로부터 1개월까지,,(주)에코맘의 산골이유식,20200614037847,20220627,20220706
생선,생선,SB 흰살생선배추묽은죽,영.유아용 이유식,제조일로부터 1개월까지,,(주)에코맘의 산골이유식,20200614037775,20220413,20220415
생선,생선,SB 흰살생선보리묽은죽,영.유아용 이유식,제조일로부터 1개월까지,,(주)에코맘의 산골이유식,20200614037714,20220413,20220414
생선,생선,SB 흰살생선새송이묽은죽,영.유아용 이유식,제조일로부터 1개월까지,,(주)에코맘의 산골이유식,20200614037738,20220413,20220414
생선|순두부,"생선,순두부",SB 흰살생선순두부묽은죽,영.유아용 이유식,제조일로부터 1개월까지,,(주)에코맘의 산골이유식,20200614037739,20220413,20220414
생선,생선,SB 흰살생선시금치묽은죽,영.유아용 이유식,제조일로부터 1개월까지,,(주)에코맘의 산골이유식,20200614037740,20220413,20220414
생선,생선,SB 흰살생선완두콩묽은죽,영.유아용 이유식,제조일로부터 1개월까지,,(주)에코맘의 산골이유식,20200614037765,20220413,20220415
생선,생선,SB 흰살생선채소묽은죽,영.유아용 이유식,제조일로부터 1개월까지,,(주)에코맘의 산골이유식,20200614037716,20220413,20220414
생선,생선,SB 흰살생선파래김묽은죽,영.유아용 이유식,제조일로부터 1개월까지,,(주)에코맘의 산골이유식,20200614037741,20220413,20220414
생선,생선,SB 흰살생선홍미묽은죽,영.유아용 이유식,제조일로부터 1개월까지,,(주)에코맘의 산골이유식,20200614037759,20220413,20220415
마요네즈,마요네즈,SB마요네즈,마요네즈,제조일로부터 4개월,,(주)삼진푸드,199104430292628,20250203,20250212
브로콜리,브로콜리,SC 감자브로콜리옹근죽,영.유아용 이유식,제조일로부터 1개월까지,,(주)에코맘의 산골이유식,20200614037618,20220408,20220414
달걀,달걀,SC 달걀부추옹근죽,영.유아용 이유식,제조일로부터 1개월까지,,(주)에코맘의 산골이유식,20200614037643,20220409,20220414
달걀,달걀,SC 달걀애호박옹근죽,영.유아용 이유식,제조일로부터 1개월까지,,(주)에코맘의 산골이유식,20200614037703,20220413,20220414
달걀,달걀,SC 달걀파프리카옹근죽,영.유아용 이유식,제조일로부터 1개월까지,,(주)에코맘의 산골이유식,20200614037688,20220413,20220414
숙주,숙주,SC 닭가슴살숙주옹근죽,영.유아용 이유식,제조일로부터 1개월까지,,(주)에코맘의 산골이유식,20200614037647,20220409,20220414
청경채,청경채,SC 닭가슴살청경채옹근죽,영.유아용 이유식,제조일로부터 1개월까지,,(주)에코맘의 산골이유식,20200614037621,20220408,20220414
애호박,애호박,SC 로메인애호박타락죽,영.유아용 이유식,제조일로부터 1개월까지,,(주)에코맘의 산골이유식,20200614037836,20220531,20220603
들깨,들깨,SC 모듬버섯들깨옹근죽,영.유아용 이유식,제조일로부터 1개월까지,,(주)에코맘의 산골이유식,20200614037637,20220409,20220414
미역,미역,SC 미역들깨버섯옹근죽,영.유아용 이유식,제조일로부터 1개월까지,,(주)에코맘의 산골이유식,20200614037650,20220409,20220414
계란,계란,SC 발아현미팽이버섯계란옹근죽,영.유아용 이유식,제조일로부터 1개월까지,,(주)에코맘의 산골이유식,20200614037651,20220409,20220414
한우,한우,SC 발아현미한우두부옹근죽,영.유아용 이유식,제조일로부터 1개월까지,,(주)에코맘의 산골이유식,20200614037652,20220411,20220414
들깨,들깨,SC 버섯고사리들깨옹근죽,영.유아용 이유식,제조일로부터 1개월까지,,(주)에코맘의 산골이유식,20200614037653,20220412,20220414
양배추,양배추,SC 사과양배추옹근죽,영.유아용 이유식,제조일로부터 1개월까지,,(주)에코맘의 산골이유식,20200614037673,20220412,20220414
시금치,시금치,SC 시금치깨두부옹근죽,영.유아용 이유식,제조일로부터 1개월까지,,(주)에코맘의 산골이유식,20200614037655,20220412,20220414
생선,생선,SC 시금치당근생선옹근죽,영.유아용 이유식,제조일로부터 1개월까지,,(주)에코맘의 산골이유식,20200614037626,20220408,20220414
생선,생선,SC 아스파라거스생선옹근죽,영.유아용 이유식,제조일로부터 1개월까지,,(주)에코맘의 산골이유식,20200614037831,20220531,20220603
양배추,양배추,SC 양배추수수옹근죽,영.유아용 이유식,제조일로부터 1개월까지,,(주)에코맘의 산골이유식,20200614037697,20220413,20220414
들깨,들깨,SC 연근버섯들깨옹근죽,영.유아용 이유식,제조일로부터 1개월까지,,(주)에코맘의 산골이유식,20200614037657,20220412,20220414
유부,유부,SC 유부야채옹근죽,영.유아용 이유식,제조일로부터 1개월까지,,(주)에코맘의 산골이유식,20200614037832,20220531,20220603
닭고기,닭고기,SC 이로운 죽 닭고기,즉석조리식품,12개월,,서창산업(주),19910257032210,20200824,20241113
소고기,소고기,SC 이로운 죽 소고기,즉석조리식품,12개월,12개월,서창산업(주),19910257032209,20200813,20250124
한우,한우,SC 잎새버섯한우옹근죽,영.유아용 이유식,제조일로부터 1개월까지,,(주)에코맘의 산골이유식,20200614037658,20220412,20220414
한우,한우,SC 적양배추한우옹근죽,영.유아용 이유식,제조일로부터 1개월까지,,(주)에코맘의 산골이유식,20200614037638,20220409,20220414
미역,미역,SC 참깨연근미역옹근죽,영.유아용 이유식,제조일로부터 1개월까지,,(주)에코맘의 산골이유식,20200614037631,20220409,20220414
한우,한우,SC 한우가지두부옹근죽,영.유아용 이유식,제조일로부터 1개월까지,,(주)에코맘의 산골이유식,20200614037661,20220412,20220414
한우,한우,SC 한우곤드레옹근죽,영.유아용 이유식,제조일로부터 1개월까지,,(주)에코맘의 산골이유식,20200614037834,20220531,20220603
한우,한우,SC 한우근대옹근죽,영.유아용 이유식,제조일로부터 1개월까지,,(주)에코맘의 산골이유식,20200614037675,20220412,20220414
한우,한우,SC 한우녹미양배추옹근죽,영.유아용 이유식,제조일로부터 1개월까지,,(주)에코맘의 산골이유식,20200614037699,20220413,20220414
다시마,다시마,SC 한우다시마옹근죽,영.유아용 이유식,제조일로부터 1개월까지,,(주)에코맘의 산골이유식,20200614037620,20220408,20220414
미역,미역,SC 한우미역옹근죽,영.유아용 이유식,제조일로부터 1개월까지,,(주)에코맘의 산골이유식,20200614037662,20220412,20220414
브로콜리,브로콜리,SC 한우브로콜리옹근죽,영.유아용 이유식,제조일로부터 1개월까지,,(주)에코맘의 산골이유식,20200614037698,20220413,20220414
콩나물,콩나물,SC 한우콩나물옹근죽,영.유아용 이유식,제조일로부터 1개월까지,,(주)에코맘의 산골이유식,20200614037700,20220413,20220414
부추,부추,SC 한우톳부추옹근죽,영.유아용 이유식,제조일로부터 1개월까지,,(주)에코맘의 산골이유식,20200614037702,20220413,20220414
생선,생선,SC 흰살생선감자옹근죽,영.유아용 이유식,제조일로부터 1개월까지,,(주)에코맘의 산골이유식,20200614037665,20220412,20220414
생선,생선,SC 흰살생선검은깨옹근죽,영.유아용 이유식,제조일로부터 1개월까지,,(주)에코맘의 산골이유식,20200614037666,20220412,20220414
생선,생선,SC 흰살생선냉이옹근죽,영.유아용 이유식,제조일로부터 1개월까지,,(주)에코맘의 산골이유식,20200614037677,20220412,20220414
생선,생선,SC 흰살생선단호박옹근죽,영.유아용 이유식,제조일로부터 1개월까지,,(주)에코맘의 산골이유식,20200614037633,20220409,20220414
생선,생선,SC 흰살생선미나리옹근죽,영.유아용 이유식,제조일로부터 1개월까지,,(주)에코맘의 산골이유식,20200614037704,20220413,20220414
생선,생선,SC 흰살생선미역옹근죽,영.유아용 이유식,제조일로부터 1개월까지,,(주)에코맘의 산골이유식,20200614037667,20220412,20220414
생선,생선,SC 흰살생선버섯옹근죽,영.유아용 이유식,제조일로부터 1개월까지,,(주)에코맘의 산골이유식,20200614037668,20220412,20220414
숙주,숙주,SC 흰살생선숙주옹근죽,영.유아용 이유식,제조일로부터 1개월까지,,(주)에코맘의 산골이유식,20200614037630,20220409,20220414
생선,생선,SC 흰살생선애호박옹근죽,영.유아용 이유식,제조일로부터 1개월까지,,(주)에코맘의 산골이유식,20200614037669,20220412,20220414
생선,생선,SC 흰살생선어린잎채소옹근죽,영.유아용 이유식,제조일로부터 1개월까지,,(주)에코맘의 산골이유식,20200614037833,20220531,20220603
생선,생선,SC 흰살생선완두콩옹근죽,영.유아용 이유식,제조일로부터 1개월까지,,(주)에코맘의 산골이유식,20200614037684,20220412,20220414
생선,생선,SC 흰살생선잎새버섯검은깨옹근죽,영.유아용 이유식,제조일로부터 1개월까지,,(주)에코맘의 산골이유식,20200614037681,20220412,20220414
생선,생선,SC 흰살생선죽순옹근죽,영.유아용 이유식,제조일로부터 1개월까지,,(주)에코맘의 산골이유식,20200614037670,20220412,20220414
생선,생선,SC 흰살생선참깨옹근죽,영.유아용 이유식,제조일로부터 1개월까지,,(주)에코맘의 산골이유식,20200614037632,20220409,20220414
생선,생선,SC 흰살생선콜리플라워옹근죽,영.유아용 이유식,제조일로부터 1개월까지,,(주)에코맘의 산골이유식,20200614037830,20220531,20220603
생선,생선,SC 흰살생선콩비지옹근죽,영.유아용 이유식,제조일로부터 1개월까지,,(주)에코맘의 산골이유식,20200614037835,20220531,20220603
생선,생선,SC 흰살생선파프리카옹근죽,영.유아용 이유식,제조일로부터 1개월까지,,(주)에코맘의 산골이유식,20200614037686,20220413,20220414
돼지고기,돼지고기,SC돼지고기밑간양념,소스,제조일로부터 냉동10개월,,(주)삼삼무무푸드,20160115456451,20230130,20230204
멸치,멸치,SD 고구마멸치진밥,영.유아용 이유식,제조일로부터 1개월까지,,(주)에코맘의 산골이유식,20200614037546,20220407,20220413
브로콜리,브로콜리,SD 단호박브로콜리진밥,영.유아용 이유식,제조일로부터 1개월까지,,(주)에코맘의 산골이유식,20200614037545,20220407,20220413
달걀,달걀,SD 달걀단호박진밥,영.유아용 이유식,제조일로부터 1개월까지,,(주)에코맘의 산골이유식,20200614037609,20220408,20220414
달걀,달걀,SD 달걀채소진밥,영.유아용 이유식,제조일로부터 1개월까지,,(주)에코맘의 산골이유식,20200614037568,20220407,20220414
청경채,청경채,SD 닭가슴살청경채진밥,영.유아용 이유식,제조일로부터 1개월까지,,(주)에코맘의 산골이유식,20200614037553,20220407,20220413
닭고기,닭고기,SD 닭고기블루베리배진밥,영.유아용 이유식,제조일로부터 1개월까지,,(주)에코맘의 산골이유식,20200614037602,20220408,20220414
돼지고기,돼지고기,SD 돼지고기낙지진밥,영.유아용 이유식,제조일로부터 1개월까지,,(주)에코맘의 산골이유식,20200614037611,20220408,20220414
돼지고기,돼지고기,SD 돼지고기무진밥,영.유아용 이유식,제조일로부터 1개월까지,,(주)에코맘의 산골이유식,20200614037537,20220407,20220413
돼지고기,돼지고기,SD 돼지고기부추진밥,영.유아용 이유식,제조일로부터 1개월까지,,(주)에코맘의 산골이유식,20200614037608,20220408,20220414
돼지고기,돼지고기,SD 돼지고기수수진밥,영.유아용 이유식,제조일로부터 1개월까지,,(주)에코맘의 산골이유식,20200614037614,20220408,20220414
돼지고기,돼지고기,SD 돼지고기연근진밥,영.유아용 이유식,제조일로부터 1개월까지,,(주)에코맘의 산골이유식,20200614037605,20220408,20220414
양배추,양배추,SD 돼지안심양배추진밥,영.유아용 이유식,제조일로부터 1개월까지,,(주)에코맘의 산골이유식,20200614037532,20220407,20220413
미역,미역,SD 두부미역들깨진밥,영.유아용 이유식,제조일로부터 1개월까지,,(주)에코맘의 산골이유식,20200614037555,20220407,20220413
멸치,멸치,SD 멸치채소진밥,영.유아용 이유식,제조일로부터 1개월까지,,(주)에코맘의 산골이유식,20200614037539,20220407,20220413
소고기,소고기,SD 발아현미소고기무아욱진밥,영.유아용 이유식,제조일로부터 1개월까지,,(주)에코맘의 산골이유식,20200614037572,20220408,20220414
부추,부추,SD 부추게살진밥,영.유아용 이유식,제조일로부터 1개월까지,,(주)에코맘의 산골이유식,20200614037859,20220627,20220706
브로콜리,브로콜리,SD 브로콜리게살진밥,영.유아용 이유식,제조일로부터 1개월까지,,(주)에코맘의 산골이유식,20200614037849,20220627,20220706
달걀,달걀,SD 브로콜리달걀진밥,영.유아용 이유식,제조일로부터 1개월까지,,(주)에코맘의 산골이유식,20200614037550,20220407,20220413
닭고기,닭고기,SD 비트닭고기진밥,영.유아용 이유식,제조일로부터 1개월까지,,(주)에코맘의 산골이유식,20200614037567,20220407,20220414
청경채,청경채,SD 새우완두콩청경채진밥,영.유아용 이유식,제조일로부터 1개월까지,,(주)에코맘의 산골이유식,20200614037594,20220408,20220414
소고기,소고기,SD 소고기연근진밥,영.유아용 이유식,제조일로부터 1개월까지,,(주)에코맘의 산골이유식,20200614037590,20220408,20220414
소고기,소고기,SD 소고기연근진밥,영.유아용 이유식,제조일로부터 1개월까지,,(주)에코맘의 산골이유식,20200614037606,20220408,20220414
시금치,시금치,SD 시금치치즈진밥,영.유아용 이유식,제조일로부터 1개월까지,,(주)에코맘의 산골이유식,20200614037579,20220408,20220414
콩나물,콩나물,SD 아귀순살콩나물진밥,영.유아용 이유식,제조일로부터 1개월까지,,(주)에코맘의 산골이유식,20200614037863,20220627,20220706
돼지고기,돼지고기,SD 아스파라거스돼지고기진밥,영.유아용 이유식,제조일로부터 1개월까지,,(주)에코맘의 산골이유식,20200614037599,20220408,20220414
생선,생선,SD 아스파라거스생선진밥,영.유아용 이유식,제조일로부터 1개월까지,,(주)에코맘의 산골이유식,20200614037600,20220408,20220414
순두부,순두부,SD 아욱순두부버섯진밥,영.유아용 이유식,제조일로부터 1개월까지,,(주)에코맘의 산골이유식,20200614037577,20220408,20220414
애호박,애호박,SD 애호박새송이진밥,영.유아용 이유식,제조일로부터 1개월까지,,(주)에코맘의 산골이유식,20200614037533,20220407,20220413
우유,우유,SD 우유야채닭진밥,영.유아용 이유식,제조일로부터 1개월까지,,(주)에코맘의 산골이유식,20200614037571,20220408,20220414
유부,유부,SD 유부야채진밥,영.유아용 이유식,제조일로부터 1개월까지,,(주)에코맘의 산골이유식,20200614037856,20220627,20220706
부추,부추,SD 재첩부추진밥,영.유아용 이유식,제조일로부터 1개월까지,,(주)에코맘의 산골이유식,20200614037780,20220415,20220422
전복,전복,SD 전복야채진밥,영.유아용 이유식,제조일로부터 1개월까지,,(주)에코맘의 산골이유식,20200614037854,20220627,20220706
전복,전복,SD 전복영양진밥,영.유아용 이유식,제조일로부터 12개월,,(주)에코맘의 산골이유식,20200614037864,20220627,20231229
돼지고기,돼지고기,SD 죽순돼지고기진밥,영.유아용 이유식,제조일로부터 1개월까지,,(주)에코맘의 산골이유식,20200614037587,20220408,20220414
한돈,한돈,SD 한돈연근차조진밥,영.유아용 이유식,제조일로부터 12개월,,(주)에코맘의 산골이유식,202006140371085,20231222,20231228
낙지,낙지,SD 한우낙지진밥,영.유아용 이유식,제조일로부터 1개월까지,,(주)에코맘의 산골이유식,20200614037610,20220408,20220414
미나리,미나리,SD 한우미나리진밥,영.유아용 이유식,제조일로부터 1개월까지,,(주)에코맘의 산골이유식,20200614037617,20220408,20220414
미역,미역,SD 한우미역채소진밥,영.유아용 이유식,제조일로부터 1개월까지,,(주)에코맘의 산골이유식,20200614037538,20220407,20220413
브로콜리,브로콜리,SD 한우브로콜리진밥,영.유아용 이유식,제조일로부터 1개월까지,,(주)에코맘의 산골이유식,20200614037616,20220408,20220414
숙주,숙주,SD 한우숙주진밥,영.유아용 이유식,제조일로부터 1개월까지,,(주)에코맘의 산골이유식,20200614037781,20220415,20220422
양배추,양배추,SD 한우차조양배추진밥,영.유아용 이유식,제조일로부터 1개월까지,,(주)에코맘의 산골이유식,20200614037607,20220408,20220414
콩나물,콩나물,SD 한우콩나물진밥,영.유아용 이유식,제조일로부터 1개월까지,,(주)에코맘의 산골이유식,20200614037570,20220408,20220414
생선,생선,SD 흰살생선감자곤드레진밥,영.유아용 이유식,제조일로부터 1개월까지,,(주)에코맘의 산골이유식,20200614037860,20220627,20220706
생선,생선,SD 흰살생선두부진밥,영.유아용 이유식,제조일로부터 1개월까지,,(주)에코맘의 산골이유식,20200614037540,20220407,20220413
생선,생선,SD 흰살생선모듬버섯진밥,영.유아용 이유식,제조일로부터 1개월까지,,(주)에코맘의 산골이유식,20200614037564,20220407,20220414
생선,생선,SD 흰살생선모듬채소진밥,영.유아용 이유식,제조일로부터 1개월까지,,(주)에코맘의 산골이유식,20200614037597,20220408,20220414
생선,생선,SD 흰살생선밀쌀완두콩진밥,영.유아용 이유식,제조일로부터 1개월까지,,(주)에코맘의 산골이유식,20200614037595,20220408,20220414
생선,생선,SD 흰살생선서리태미역진밥,영.유아용 이유식,제조일로부터 1개월까지,,(주)에코맘의 산골이유식,20200614037596,20220408,20220414
생선|숙주,"생선,숙주",SD 흰살생선숙주진밥,영.유아용 이유식,제조일로부터 1개월까지,,(주)에코맘의 산골이유식,20200614037543,20220407,20220413
생선,생선,SD 흰살생선참깨진밥,영.유아용 이유식,제조일로부터 1개월까지,,(주)에코맘의 산골이유식,20200614037565,20220407,20220414
생선,생선,SD 흰살생선파프리카진밥,영.유아용 이유식,제조일로부터 1개월까지,,(주)에코맘의 산골이유식,20200614037601,20220408,20220414
콩나물,콩나물,SD콩나물무침분말,복합조미식품,제조일로부터 12개월,,주식회사세명에프엔에프,20100154489595,20221017,20221019
부추,부추,SD특제부추양념,소스,제조일로부터 6개월,,주식회사세명에프엔에프,20100154489594,20221017,20221019
스테이크소스,스테이크소스,SD히커리스모크스테이크소스,소스,제조일로부터 냉장6개월,,태원식품산업(주),198503110016893,20170807,20170812
낙지,낙지,SEAGREAT 낙지볶음,간편조리세트,제조일로부터 12개월,제조일로부터 12개월,대한씨푸드,20180587028126,20230315,20230323
들기름,들기름,Seanol 젊은 들기름,들기름,제조일부터 12개월,,(주)유앤미스마트팜농업회사법인,2021047024463,20240627,20240628
들기름,들기름,Seanol 젊은 생들기름,들기름,제조일부터   12개월,,(주)유앤미스마트팜농업회사법인,2021047024464,20240627,20240628
참기름,참기름,Seanol 젊은 참기름,참기름,제조일부터 24개월,,(주)유앤미스마트팜농업회사법인,2021047024462,20240627,20240628
연어,연어,SEATOP 못난이 연어회,기타 수산물가공품,제조일로부터 12개월,제조일로부터 12개월,(주)선도씨푸드,2019020831195,20240404,20240410
참기름,참기름,Sesame Oil Green Seaweed Snack(O’Food 참기름 파래김),조미김,12개월,,선일물산(주),20010503150130,20220720,20220721
참기름,참기름,Sesame Oil Roasted Seaweed Snack (O’Food 참기름 재래김),조미김,12개월,,선일물산(주),20010503150129,20220720,20220721
낙지,낙지,SF 낙지볶음,기타 수산물가공품,제조일로부터 6개월이내,,주식회사 에스에프코퍼레이션,2022047882929,20240416,20260227
낙지,낙지,SF 대용량 낙지볶음,기타 수산물가공품,제조일로부터 6개월이내,,주식회사 에스에프코퍼레이션,2022047882911,20240718,20260227
마요네즈,마요네즈,SF머스타드마요네즈버거소스,소스,제조일로부터 5개월까지,,(주)신세계푸드 음성공장,201504452221159,20230904,20250411
멸치,멸치,SF멸치볶음,조림류,제조일로부터 180일까지,,농업회사법인 한울팜스주식회사,20080440082596,20260526,20260527
베이컨,베이컨,SF베이컨김치볶음밥,즉석조리식품,"냉동, 12개월",,(주)시아스,200504150204159,20210310,20210622
연어,연어,SFC연어소스,소스,제조일로부터 06개월,,(주)선그린,20070275085385,20231204,20240322
갈치,갈치,SG 갈치속젓,양념젓갈,제조일부터 냉장 1개월까지,,(주)상구푸드,2022045702546,20250602,20250603
시래기,시래기,SG 삶은시래기,기타 농산가공품,제조일부터 냉장 3개월까지,,(주)상구푸드,2022045702553,20250602,20250603
쌈장,쌈장,SG 양념쌈장,복합조미식품,제조일부터 냉장보관 ( 0℃ ~ 10℃ ) 3개월까지,,(주)상구푸드,2022045702554,20250602,20250603
콩나물,콩나물,SG 콩나물다대기소스,소스,제조일부터 냉장( 0℃~10℃ ) 45일까지,,(주)상구푸드,2022045702555,20250602,20250603
콩나물,콩나물,SG콩나물국밥육수분말,소스,제조일로부터 12개월,,(주)소스플러스,20180374830328,20230817,20251202
멸치,멸치,SH_멸치육수,소스,제조일로부터 12개월 (실온보관),,(주)서해식품,20170635182546,20260212,20260428
낙지,낙지,SH낙지볶음밥용소스,소스,제조일로부터 4개월까지,,농업회사법인(주)승화푸드,200700565442332,20241121,20241123
우유,우유,SH우유도우,빵류,제조일로부터 6개월,,주식회사 굿메이트식품,2016036892986,20260605,20260611
바나나,바나나,Shake&Pan 핫케이크믹스 바나나,기타가공품,12개월,,오뚜기라면(주),19860309018973,20201013,20201016
낙지,낙지,sias낙지볶음밥M,즉석조리식품,"냉동, 12개월",,(주)시아스,200504150203842,20200626,20200627
명란,명란,sias명란오일파스타,즉석조리식품,제조일로부터 12개월까지,,주식회사 시아스쿡,20180452033193,20210910,20210914
들기름,들기름,simplus 100%국내산 들기름,들기름,제조일로부터 12개월,,(주)옥천식품 제2공장,20020355481163,20190730,20251212
볶음참깨,볶음참깨,simplus 100%국내산 볶음참깨,기타 농산가공품,제조일로부터 12개월,,(주)옥천식품 제2공장,20020355481166,20200401,20251128
한돈,한돈,simplus 1분한식당 한돈김치짜글이,즉석조리식품,제조일로부터 12개월까지,,(주)젠푸드,200306143071472,20241016,20250108
돼지고기,돼지고기,simplus 1분한식당 한돈돼지고기찜,즉석조리식품,제조일로부터 12개월까지,,(주)젠푸드,200306143071476,20241016,20250306
한돈,한돈,simplus 1분한식당 한돈제육볶음,즉석조리식품,제조일로부터 12개월까지,,(주)젠푸드,200306143071473,20241016,20250307
귀리,귀리,simplus 귀리가루,곡류가공품,제조일로부터 12개월,.,전원식품,19950362066168,20210305,20251114
깻잎,깻잎,simplus 깻잎전,기타가공품,제조일로부터 12개월,,(주)사옹원,20210452332250,20220721,20250814
도토리묵,도토리묵,simplus 도토리묵가루,전분가공품,제조일로부터 24개월,.,전원식품,19950362066173,20210305,20251114
들기름,들기름,simplus 들기름,들기름,12개월,해당없음.,(주)옥천식품,19960355183183,20230206,20251212
밀가루,밀가루,simplus 메밀가루,곡류가공품,제조일로부터 24개월,.,전원식품,19950362066166,20210308,20251114
모짜렐라,모짜렐라,simplus 모짜렐라 치즈볼,빵류,제조일로부터 12개월까지,,(주)우양(청양공장),201504720631175,20251104,20251106
모짜렐라,모짜렐라,simplus 모짜렐라 치즈스틱,기타가공품,제조일로부터 12개월까지,없음,주식회사 조흥,20220619309270,20260102,20260107
볶음참깨,볶음참깨,simplus 볶음참깨,기타 농산가공품,12개월,,(주)옥천식품,19960355183170,20180612,20251128
부침가루,부침가루,Simplus 부침가루,기타가공품,제조일로부터 365일 까지,,사조동아원(주) 부산공장,19950129282491,20190814,20250905
들기름,들기름,simplus 생들기름,들기름,제조일로부터6개월,,(주)옥천식품 제2공장,20020355481164,20190730,20251212
순두부,순두부,Simplus 순두부찌개양념,소스,9개월(냉장제품),,(주)에스앤푸드,20090443012210,20260210,20260212
수박,수박,simplus 스파클링제로수박,탄산음료,제조일로부터 12개월,,오케이에프음료 주식회사,201005430661570,20250912,20250924
쌈장,쌈장,simplus 쌈장,혼합장,제조일로부터 18개월,,매일식품주식회사,19550509001669,20250820,20250829
우엉,우엉,simplus 우엉차,침출차,제조일로부터 24개월,,녹차원주식회사,19980467010581,20250415,20250416
라면,라면,Simplus 이춘삼짜장라면 건면,건면,제조일로부터 6개월 까지,,(주)하림산업 함열식품 2공장,20200491534165,20251111,20251112
라면,라면,Simplus 이해봉짬뽕라면 건면,건면,제조일로부터 6개월,,(주)하림산업 함열식품 2공장,20200491534167,20251111,20251112
오이,오이,simplus 통오이고추튀김,기타가공품,내수용 : 제조일로부터 12개월 / 수출용 : 수출목적 제품으로 수입자 요구기준에 맞게 설정,,(주)사옹원,20210452332533,20250717,20250826
튀김가루,튀김가루,Simplus 튀김가루,기타가공품,제조일로부터 365일 까지,,사조동아원(주) 부산공장,19950129282492,20190814,20250905
부추,부추,simplus 한입오징어부추전,기타가공품,제조일로부터 12개월,,(주)사옹원,20210452332235,20220518,20250814
식초,식초,simplus발효사과식초,발효식초,,제조일로부터 3년,(주)천연식품,20080555150155,20201016,20250807
식초,식초,simplus발효현미식초,발효식초,,제조일로 부터 3년,(주)천연식품,20080555150156,20201016,20250807
낙지,낙지,Single's pride 간편하게 즐기는 매콤한 낙지볶음밥,즉석조리식품,"냉동보관, 12개월",,(주)시아스,200504150202156,20151207,20160706
베이컨,베이컨,Single's pride간편하게 즐기는 베이컨김치볶음밥,즉석조리식품,"냉동보관, 12개월",,(주)시아스,200504150202158,20151208,20160706
멸치,멸치,SJ멸치액젓,조미액젓,품질유지기간 제조일로부터24개월,제조일로부터24개월,유한회사 씨제이젓갈시스템,202006120352,20210223,20210226
튀김가루,튀김가루,SJ튀김가루,곡류가공품,제조일로부터 1년,,(주) 삼지에프 에스,200004613256068,20230222,20230519
튀김가루,튀김가루,SJ튀김가루프리믹스,곡류가공품,제조일로부터 1년,,(주) 삼지에프 에스,200004613256169,20230516,20230518
튀김가루,튀김가루,SJ튀김가루프리믹스-1,곡류가공품,제조일로부터 1년,,(주) 삼지에프 에스,200004613256168,20230516,20230518
소고기,소고기,SK F&B 얼큰소고기무국,즉석조리식품,제조일부터 10개월 (냉동보관),,(주)동원홈푸드,201904421491847,20240105,20240111
소고기,소고기,SK F&B 얼큰소고기무국-S,즉석조리식품,제조일부터 10개월 (냉동보관),,(주)동원홈푸드,201904421491934,20240223,20240227
부침가루,부침가루,SL부침가루,곡류가공품,제조일로부터 12개월까지,,주식회사 SL푸드원 생태산업단지 3공장,2024071601045,20250918,20250920
요구르트,요구르트,SM요구르트파우더,기타가공품,제조일로부터 12개월,해당사항없음,세미기업(주),19910490040236,20250827,20250924
돈까스소스,돈까스소스,SM저당찬돈까스소스,소스,제조일부터 8개월 (냉장보관),,(주)동원홈푸드,2002046107315121,20240823,20240828
스테이크소스,스테이크소스,SM함박스테이크소스,소스,제조일로부터 3개월,,주식회사 푸드에스엠,20230501071791,20260609,20260611
부추,부추,SMJ부추장,소스,6개월(냉장),,주식회사 세원프레쉬,20150368651882,20220819,20220923
스테이크소스,스테이크소스,SMJ스테이크소스,소스,6개월(냉장),,주식회사 세원프레쉬,20150368651889,20220822,20220823
키위,키위,SNC 골드키위향슬러시,당류가공품,제조일로부터 24개월,,(주)에스엔씨,2021036226942,20260508,20260521
수박,수박,SNC 수박향슬러시,당류가공품,제조일로부터 24개월,,(주)에스엔씨,2021036226941,20260508,20260521
요구르트,요구르트,SNC 요구르트향슬러시,당류가공품,제조일로부터 24개월,,(주)에스엔씨,2021036226944,20260508,20260521
계란,계란,SNOWFOX계란참치풀밥,즉석섭취식품,제조일로부터 6일,,(주)스윗밸런스랩,20210280073471,20250818,20250911
멸치,멸치,SOSO1멸치맛시다,복합조미식품,제조일로부터18개월까지,,(주)신우에프엠,20150375166196,20200922,20200923
돈까스소스,돈까스소스,SP 돈까스소스,소스,제조일로부터 8개월까지,,엠에스푸드,2021039168398,20230317,20230325
바나나,바나나,SP WHEY PROTEIN CHOCOBANANA 웨이프로틴 초코바나나맛,기타가공품,제조일로부터 24개월,해당사항없음,성풍양행(주),20140360314123,20220426,20241112
올리고당,올리고당,SPC 올리고당,올리고당,제조일로붙 24개월,,대상(주)오산공장,19930336060296,20180629,20180706
시래기,시래기,SPC된장시래기맛왕교자,만두,제조일로부터 18개월,,(주) 푸르온,19990461386965,20230919,20241017
양배추,양배추,SPL 다이스양배추,신선편의식품,제조일로부터 7일까지 (냉장),,주식회사 삼립 청주공장,201704150801131,20250430,20250508
